quantile,x
0.491,-2.8646768464030278232142844995253404800652147127132178152384893773529110025597509516783992168852241236179279113531429487197340300600488052767505468e-1
0.4909,-2.8661143642939364626564045665285342255262471754655172741156900103012566378027914488366917255844003071994953289707607728086148179542116957586467966e-1
0.4908,-2.8675517548792310991867873104081486984824340621577221973707284756459276144723708160383059349534255819541328390735391916149471285366506762176068382e-1
0.4907,-2.8689890182838552572595459620143894778789336743373723169557377796258873169387289857421434965751270355115426892016902654720340819595965820086870018e-1
0.4906,-2.8704261546327087935820119068913771353177973525503765507749485998327694367980368159487393056724398907416863594473546551522996958763062475620997152e-1
0.4905,-2.8718631640506479642562823177167173616088628006995430499523273797049988004471845585662782166803802681229902557022478228931004098005829636680661956e-1
0.4904,-2.8733000466624854918775391985678023264791119191111660234946450652929225582060396579224329615377447210178968999046181632994841820699184592941369640e-1
0.4903,-2.8747368025929906325892286466289997968888876004052920698259206874754530901046589292112689618489694905104882460900082805219887077585194792788508218e-1
0.4902,-2.8761734319668892430951890525977513284817044768448439746611016283351713980920040956440031057249435300208566166291816902564637927881152567875256724e-1
0.4901,-2.8776099349088638476288168769072812103826797023355591145955778172944895677258755979709244822358213883964279945201938524856510807610364071130309180e-1
0.49,-2.8790463115435537048793585549588420035796866625274853062582798473586695374923904222875936986440209712934087487307293950010033334201744433162126721e-1
0.4899,-2.8804825619955548748754170008469195168267655151430186689499467631515947549362896349687447135089116996360764798277182690236033152721594079999426258e-1
0.4898,-2.8819186863894202858257610955663197910876187352398406239669393787370176599684245368520148907368592621874521755352804320327432627092894911645386771e-1
0.4897,-2.8833546848496598009175264624102938227064817132805352744744899553102699665730895969491496513853634888924347455304985503275840152073987217816770902e-1
0.4896,-2.8847905575007402850718957492035538832098809540560319693402986479867110961779320289504314375084615184233791841046958439636026639427298246112960530e-1
0.4895,-2.8862263044670856716573465541629307528087807505512131261343227014757724000603817296423665204728069310551374884325121072043188524252506943896443448e-1
0.4894,-2.8876619258730770291605550495412471633515356458452862124488538446210760730956714784387934579973611935767080022085136411459176362101918201478453725e-1
0.4893,-2.8890974218430526278150432747864732566205876768477369318275813582885091913757481056508293515981026463562944884413319192527007995585130465046221309e-1
0.4892,-2.8905327925013080061876579887381197400221283171048285082614815933888565947209049444603531211978254560275701628762682584677053051823821889006202041e-1
0.4891,-2.8919680379720960377229688883858493197741738580707831096808346556582856539588458678870770373592305377820026201265778308971335467009779882314905706e-1
0.489,-2.8934031583796269972456739199311833876080480447622855942897333182050793461780723480701587861176610892354946558601970025001576105906473470364778411e-1
0.4889,-2.8948381538480686274210993263216861255193990194404616685476446305271844165504428322488414458382444538608388001389963018346461940189601435225611937e-1
0.4888,-2.8962730245015462051738819940678602865430687222259649892823865529226612859864082881603466547355254519190382656868256048118675867635520758984135695e-1
0.4887,-2.8977077704641426080649215810059268364809055759610818896386800025535152543510646675402998821485328749098463383803879202732042756660633550606420982e-1
0.4886,-2.8991423918598983806266898257344241456279531898355521844763231471659088428008030364891459417614720893131942284823906743615902676070971531511336645e-1
0.4885,-2.9005768888128118006569843587288920582667657439471794535510709956617980578155961509443643420588653591948102622577829840034949857942471706606473085e-1
0.4884,-2.9020112614468389454712142546265433110402128827930343799428495744902315170610361980820119765917898338702136396180954086098397444458522428872647378e-1
0.4883,-2.9034455098858937581133044848715116006052940810318171655659375382022446400563262107882676629348762236791869856503169016117322388431233214406562367e-1
0.4882,-2.9048796342538481135253063498207451076459094777219284707479403501367765938276990514176262358698731480357803770194838684318542457563076208454228211e-1
0.4881,-2.9063136346745318846758008895306302686834843310953857004419656195802044987324068429901168290776143611757784997733047219530161575443352176600265289e-1
0.488,-2.9077475112717330086471821927747276571221574230559312023813784405610919752223373363876641075159868810088576820653097794145072796514821820312504281e-1
0.4879,-2.9091812641691975526819074443833254049834010529132575410986800075064798718895889059041921248055368806889877690216299546468273335056848797397481615e-1
0.4878,-2.9106148934906297801878004717456118864266066604730981537766176401868043514312251287015462867905978875402456003859564504547237104632031235200344384e-1
0.4877,-2.9120483993596922167024954722748854170322170932960281348162899956108292881492498125678272850626464297615139756381571055235469661019335634782534145e-1
0.4876,-2.9134817819000057158171075248061023253654868171932222466792547723315767756084351762252928046602656963047521112222684735239922225089200679149134781e-1
0.4875,-2.9149150412351495250592164092729645535741377457715056302364019601286062154561266126641243943427489355678275767989656794638156774358866002131565914e-1
0.4874,-2.9163481774886613517352501805984133701488585923484090272306969234536636106449309940480786345489330281132660024426533387653222861979149819122017096e-1
0.4873,-2.9177811907840374287323548645275770581630156146544906377646773531549546672284546406322169237318834532002290037724275282333047256532195803264280787e-1
0.4872,-2.9192140812447325802798365651356686020170898602541922439285411197498344999474683037381070665444941502613009797386202450934156247106040906249267891e-1
0.4871,-2.9206468489941602876702621959547962575116957317737793384539041095213415898025656705180918049354538492579691984741172972358261353049880913119328503e-1
0.487,-2.9220794941556927549403049690828880722086714970973781877781657140404961886215683221293283833877002797850078939893217379677377928520418276683773922e-1
0.4869,-2.9235120168526609745114206992646943382689840008100285547963256543882418116599401152564843139231078091152230903293362964184992217866478412557527059e-1
0.4868,-2.9249444172083547927904409027688738143755800277098681303922498177502744542235376107823632365196921603034392052060982162105639571007901097883910426e-1
0.4867,-2.9263766953460229757301685939262453452319596786400503998911509684728581006242721996058161951692788914891011695717614484296999637640235611814786374e-1
0.4866,-2.9278088513888732743500626054421520257636305482519174175600342779704443076719479997915075608091871403584030415691367108355391486853713061056949079e-1
0.4865,-2.9292408854600724902170961820502968816927553419688053436133816227368564684978564486275251916020197530730002420232672501618143810306198718706244428e-1
0.4864,-2.9306727976827465408868755207361245364713488627996006774459651721079339021067627829359408289463669275197387639132994975934311735159410878912233079e-1
